trial,side,scheduled_timestamp_utc,actual_onset_timestamp_utc,response_timestamp_utc,RT_seconds,resp_status
186,right,2025-12-17 11:51:30.834749,2025-12-20 07:25:15.429787,2025-12-17 11:51:31.334658,-243224.095129,hit
187,right,2025-12-17 11:51:37.834749,2025-12-20 07:25:15.426998,2025-12-17 11:51:38.360760,-243217.066238,hit
188,left,2025-12-17 11:51:44.834749,2025-12-20 07:25:15.424663,2025-12-17 11:51:45.621896,-243209.802767,hit
189,right,2025-12-17 11:51:48.834749,2025-12-20 07:25:15.424776,2025-12-17 11:51:49.356804,-243206.067972,hit
190,left,2025-12-17 11:51:50.834749,2025-12-20 07:25:15.426568,2025-12-17 11:51:51.374532,-243204.052035,hit
191,left,2025-12-17 11:51:55.834749,2025-12-20 07:25:15.427792,2025-12-17 11:51:56.423940,-243199.003852,hit
192,left,2025-12-17 11:51:59.834749,2025-12-20 07:25:15.427429,2025-12-17 11:52:00.519430,-243194.907999,hit
193,right,2025-12-17 11:52:01.834749,2025-12-20 07:25:15.429674,2025-12-17 11:52:02.448269,-243192.981405,hit
194,right,2025-12-17 11:52:05.834749,2025-12-20 07:25:15.429787,2025-12-17 11:52:06.339364,-243189.090424,hit
195,right,2025-12-17 11:52:10.834749,2025-12-20 07:25:15.424753,2025-12-17 11:52:11.344723,-243184.080030,hit
196,left,2025-12-17 11:52:14.834749,2025-12-20 07:25:15.424844,2025-12-17 11:52:15.391326,-243180.033518,hit
197,left,2025-12-17 11:52:19.834749,2025-12-20 07:25:15.425615,2025-12-17 11:52:20.509925,-243174.915690,hit
198,right,2025-12-17 11:52:26.834749,2025-12-20 07:25:15.429107,2025-12-17 11:52:27.309061,-243168.120046,hit
199,left,2025-12-17 11:52:33.834749,2025-12-20 07:25:15.427248,2025-12-17 11:52:34.360138,-243161.067110,hit
