trial,side,scheduled_timestamp_utc,actual_onset_timestamp_utc,response_timestamp_utc,RT_seconds,resp_status,scheduled_offset_s,actual_onset_offset_s,response_offset_s
93,right,2026-01-03 14:45:42.218093,2026-01-08 08:32:52.607961,2026-01-03 14:45:42.734043,-409629.873918,hit,413.0,410043.38986792025,413.5159497919958
94,right,2026-01-03 14:45:49.218093,2026-01-08 08:32:52.606124,2026-01-03 14:45:49.716778,-409622.889346,hit,420.0,410043.38803118543,420.4986849579727
95,none,,2026-01-03 14:45:55.248348,,,false_positive,,,
95,left,2026-01-03 14:45:56.218093,2026-01-08 08:32:52.609593,2026-01-03 14:45:56.849919,-409615.759674,hit,427.0,410043.3915005732,427.6318263330031
96,left,2026-01-03 14:46:01.218093,2026-01-08 08:32:52.605036,2026-01-03 14:46:01.747080,-409610.857956,hit,432.0,410043.38694275013,432.5289868330001
97,left,2026-01-03 14:46:08.218093,2026-01-08 08:32:52.608505,2026-01-03 14:46:08.764332,-409603.844173,hit,439.0,410043.3904121379,439.5462394169881
98,left,2026-01-03 14:46:12.218093,2026-01-08 08:32:52.608142,2026-01-03 14:46:12.795237,-409599.812905,hit,443.0,410043.39004932606,443.57714391697664
99,left,2026-01-03 14:46:14.218093,2026-01-08 08:32:52.605058,2026-01-03 14:46:14.812848,-409597.792210,hit,445.0,410043.38696542574,445.59475499996915
100,right,2026-01-03 14:46:19.218093,2026-01-08 08:32:52.606306,2026-01-03 14:46:19.835164,-409592.771141,hit,450.0,410043.38821259124,450.61707129195565
101,right,2026-01-03 14:46:26.218093,2026-01-08 08:32:52.609775,2026-01-03 14:46:26.750782,-409585.858993,hit,457.0,410043.391681979,457.53268933296204
102,right,2026-01-03 14:46:30.218093,2026-01-08 08:32:52.609412,2026-01-03 14:46:30.751727,-409581.857685,hit,461.0,410043.3913191674,461.53363424999407
103,right,2026-01-03 14:46:32.218093,2026-01-08 08:32:52.606328,2026-01-03 14:46:32.901521,-409579.704807,hit,463.0,410043.3882352671,463.68342854199
104,left,2026-01-03 14:46:37.218093,2026-01-08 08:32:52.607575,2026-01-03 14:46:37.784876,-409574.822699,hit,468.0,410043.38948243257,468.56678316695616
105,right,2026-01-03 14:46:39.218093,2026-01-08 08:32:52.610296,2026-01-03 14:46:39.795429,-409572.814868,hit,470.0,410043.39220352104,470.57733558298787
106,left,2026-01-03 14:46:44.218093,2026-01-08 08:32:52.605240,2026-01-03 14:46:44.822505,-409567.782734,hit,475.0,410043.3871468318,475.6044124579639
107,right,2026-01-03 14:46:51.218093,2026-01-08 08:32:52.609208,2026-01-03 14:46:51.762614,-409560.846594,hit,482.0,410043.39111508575,482.54452133295126
108,left,2026-01-03 14:46:55.218093,2026-01-08 08:32:52.608845,2026-01-03 14:46:55.883936,-409556.724909,hit,486.0,410043.3907522739,486.66584329196485
109,left,2026-01-03 14:47:02.218093,2026-01-08 08:32:52.606510,2026-01-03 14:47:02.740307,-409549.866203,hit,493.0,410043.3884166729,493.52221362496493
110,right,2026-01-03 14:47:06.218093,2026-01-08 08:32:52.606147,2026-01-03 14:47:06.857499,-409545.748648,hit,497.0,410043.3880538613,497.6394057080033
111,left,2026-01-03 14:47:08.218093,2026-01-08 08:32:52.608868,2026-01-03 14:47:08.823812,-409543.785056,hit,499.0,410043.3907749495,499.60571866697865
112,right,2026-01-03 14:47:13.218093,2026-01-08 08:32:52.610115,2026-01-03 14:47:13.856597,-409538.753518,hit,504.0,410043.39202211524,504.63850395794725
113,left,2026-01-03 14:47:15.218093,2026-01-08 08:32:52.607031,2026-01-03 14:47:15.820556,-409536.786475,hit,506.0,410043.3889382149,506.60246341698803
114,left,2026-01-03 14:47:19.218093,2026-01-08 08:32:52.606668,2026-01-03 14:47:19.764510,-409532.842158,hit,510.0,410043.3885754031,510.5464172499487
115,right,2026-01-03 14:47:21.218093,2026-01-08 08:32:52.609389,2026-01-03 14:47:21.820812,-409530.788578,hit,512.0,410043.39129649155,512.602718707989
116,left,2026-01-03 14:47:28.218093,2026-01-08 08:32:52.607054,2026-01-03 14:47:28.816573,-409523.790481,hit,519.0,410043.38896089076,519.5984803749598
117,right,2026-01-03 14:47:32.218093,2026-01-08 08:32:52.606691,2026-01-03 14:47:32.836082,-409519.770609,hit,523.0,410043.3885980789,523.6179890419589
118,left,2026-01-03 14:47:37.218093,2026-01-08 08:32:52.607938,2026-01-03 14:47:37.910266,-409514.697672,hit,528.0,410043.3898452444,528.6921729169553
119,right,2026-01-03 14:47:42.218093,2026-01-08 08:32:52.608686,2026-01-03 14:47:43.213496,-409509.395191,hit,533.0,410043.3905935437,533.9954030419467
120,right,2026-01-03 14:47:49.218093,2026-01-08 08:32:52.606850,2026-01-03 14:47:49.832565,-409502.774285,hit,540.0,410043.3887568091,540.6144717499847
121,left,2026-01-03 14:47:53.218093,2026-01-08 08:32:52.606487,2026-01-03 14:47:53.788340,-409498.818146,hit,544.0,410043.3883939973,544.5702475419967
